日期,收盘价,到期收益率
2018-11-01,166.5549,3.0116
2018-11-02,166.5811,3.0051
2018-11-05,166.618,3.0062
2018-11-06,166.6678,2.9951
2018-11-07,166.825,2.9544
2018-11-08,166.9292,2.9249
2018-11-09,166.9701,2.9149
2018-11-12,167.1035,2.8859
2018-11-13,167.1698,2.8687
2018-11-14,167.3523,2.8197
2018-11-15,167.4346,2.7957
2018-11-16,167.4574,2.7935
2018-11-19,167.5077,2.792
2018-11-20,167.4998,2.7968
2018-11-21,167.5191,2.7954
2018-11-22,167.534,2.7934
2018-11-23,167.5356,2.7961
2018-11-26,167.5884,2.793
2018-11-27,167.6073,2.7908
2018-11-28,167.6569,2.7781
2018-11-29,167.6881,2.7728
2018-11-30,167.7107,2.7698
2018-12-03,167.7258,2.7771
2018-12-04,167.7743,2.765
2018-12-05,167.8908,2.7355
2018-12-06,168.0082,2.7047
2018-12-07,168.0494,2.6965
2018-12-10,168.1066,2.6982
2018-12-11,168.1224,2.6963
2018-12-12,168.1518,2.6918
2018-12-13,168.15,2.6947
2018-12-14,168.1291,2.7022
2018-12-17,168.1187,2.7157
2018-12-18,168.0857,2.7287
2018-12-19,167.7289,2.8671
2018-12-20,167.8725,2.8251
2018-12-21,167.9106,2.8193
2018-12-24,167.923,2.8258
2018-12-25,167.9317,2.8265
2018-12-26,167.9506,2.8244
2018-12-27,168.0369,2.7965
2018-12-28,168.19,2.7476
2018-12-29,168.3021,2.7134
2018-12-30,168.2789,2.7269
2018-12-31,168.2925,2.7265
2019-01-02,168.5653,2.6486
2019-01-03,168.6051,2.6356
2019-01-04,168.633,2.6292
2019-01-07,168.7467,2.5999
2019-01-08,168.883,2.5591
2019-01-09,168.8625,2.5697
2019-01-10,168.9035,2.5597
2019-01-11,168.8622,2.5798
2019-01-14,168.8713,2.5912
2019-01-15,168.8436,2.6064
2019-01-16,168.996,2.562
2019-01-17,169.1419,2.5195
2019-01-18,169.1234,2.5296
2019-01-21,169.0549,2.5717
2019-01-22,169.0959,2.5595
2019-01-23,169.0745,2.5733
2019-01-24,169.0978,2.568
2019-01-25,169.0973,2.5727
2019-01-28,169.0149,2.6126
2019-01-29,169.0598,2.6029
2019-01-30,169.1288,2.5863
2019-01-31,169.1478,2.5874
2019-02-01,169.2341,2.5608
2019-02-02,169.2585,2.5556
2019-02-03,169.2649,2.555
2019-02-11,169.3883,2.5528
2019-02-12,169.4406,2.5418
2019-02-13,169.4967,2.5292
2019-02-14,169.4956,2.5326
2019-02-15,169.5197,2.5309
2019-02-18,169.5508,2.53
2019-02-19,169.5425,2.5359
2019-02-20,169.6035,2.5194
2019-02-21,169.5907,2.5259
2019-02-22,169.6018,2.5274
2019-02-25,169.5835,2.549
2019-02-26,169.5202,2.5684
2019-02-27,169.5194,2.572
2019-02-28,169.4838,2.5928
2019-03-01,169.4531,2.6052
2019-03-04,169.4606,2.6151
2019-03-05,169.45,2.6241
2019-03-06,169.4183,2.6368
2019-03-07,169.4006,2.6462
2019-03-08,169.4388,2.6399
2019-03-11,169.4882,2.6358
2019-03-12,169.4801,2.6443
2019-03-13,169.4872,2.6466
2019-03-14,169.4811,2.652
2019-03-15,169.5136,2.6478
2019-03-18,169.5523,2.647
2019-03-19,169.5872,2.6414
2019-03-20,169.6152,2.6366
2019-03-21,169.6398,2.6332
2019-03-22,169.6653,2.6295
2019-03-25,169.7003,2.6313
2019-03-26,169.7355,2.6255
2019-03-27,169.7614,2.6214
2019-03-28,169.7775,2.6206
2019-03-29,169.8254,2.6101
2019-04-01,169.8643,2.6049
2019-04-02,169.8835,2.6013
2019-04-03,169.8176,2.6187
2019-04-04,169.7797,2.6347
2019-04-08,169.6508,2.6887
2019-04-09,169.56,2.7229
2019-04-10,169.2892,2.8131
2019-04-11,169.3166,2.8093
2019-04-12,169.3428,2.8062
2019-04-15,169.2893,2.8401
2019-04-16,169.2447,2.855
2019-04-17,169.1855,2.8953
2019-04-18,169.2513,2.8749
2019-04-19,169.3085,2.874
2019-04-22,169.3442,2.8786
2019-04-23,169.3257,2.8898
2019-04-24,169.3057,2.9003
2019-04-25,169.3151,2.9016
2019-04-26,169.3351,2.8988
2019-04-28,169.4125,2.8906
2019-04-29,169.4085,2.8967
2019-04-30,169.4317,2.8954
2019-05-05,169.5318,2.8822
2019-05-06,169.629,2.8576
2019-05-07,169.5736,2.8724
2019-05-08,169.6137,2.8657
2019-05-09,169.6818,2.8511
2019-05-10,169.674,2.8585
2019-05-13,169.7661,2.8443
2019-05-14,169.7785,2.8465
2019-05-15,169.7668,2.854
2019-05-16,169.7781,2.8553
2019-05-17,169.7744,2.8628
2019-05-20,169.8246,2.8598
2019-05-21,169.8302,2.8603
2019-05-22,169.8427,2.8598
2019-05-23,169.8608,2.8596
2019-05-24,169.9281,2.8437
2019-05-27,169.9212,2.8605
2019-05-28,169.9631,2.8548
2019-05-29,170.0362,2.8427
2019-05-30,170.0857,2.8317
2019-05-31,170.1316,2.82
2019-06-03,170.2101,2.8059
2019-06-04,170.2421,2.7981
2019-06-05,170.2715,2.793
2019-06-06,170.3047,2.785
2019-06-10,170.3417,2.7901
2019-06-11,170.3216,2.7976
2019-06-12,170.1385,2.8611
2019-06-13,170.1488,2.8657
2019-06-14,170.1659,2.8666
2019-06-17,170.2342,2.8611
2019-06-18,170.2861,2.8494
2019-06-19,170.3286,2.8387
2019-06-20,170.3831,2.8256
2019-06-21,170.4345,2.8125
2019-06-24,170.4892,2.8036
2019-06-25,170.5037,2.8037
2019-06-26,170.5151,2.8036
2019-06-27,170.5284,2.8027
2019-06-28,170.5534,2.7985
2019-07-01,170.5867,2.7995
2019-07-02,170.6468,2.7842
2019-07-03,170.7576,2.7568
2019-07-04,170.8048,2.7433
2019-07-05,170.8292,2.7344
2019-07-08,170.8506,2.7412
2019-07-09,170.8541,2.7438
2019-07-10,170.9036,2.7389
2019-07-11,170.9419,2.7323
2019-07-12,170.9595,2.7347
2019-07-15,170.9898,2.744
2019-07-16,170.9768,2.7536
2019-07-17,171.0061,2.7483
2019-07-18,171.0197,2.748
2019-07-19,171.0436,2.7453
2019-07-22,171.0892,2.7424
2019-07-23,171.1164,2.7391
2019-07-24,171.1118,2.7432
2019-07-25,171.1442,2.7373
2019-07-26,171.1607,2.7349
2019-07-29,171.1887,2.7476
2019-07-30,171.2093,2.7455
2019-07-31,171.2316,2.7419
2019-08-01,171.2627,2.737
2019-08-02,171.3266,2.7204
2019-08-05,171.4223,2.7044
2019-08-06,171.4677,2.6944
2019-08-07,171.5607,2.6729
2019-08-08,171.6161,2.6599
2019-08-09,171.6186,2.6622
2019-08-12,171.6478,2.6646
2019-08-13,171.6689,2.6641
2019-08-14,171.6933,2.6608
2019-08-15,171.7006,2.6629
2019-08-16,171.7271,2.6576
2019-08-19,171.7772,2.6538
2019-08-20,171.7729,2.659
2019-08-21,171.7894,2.6587
2019-08-22,171.7873,2.6633
2019-08-23,171.8059,2.6612
2019-08-26,171.8681,2.6563
2019-08-27,171.8576,2.6639
2019-08-28,171.8666,2.6654
2019-08-29,171.8485,2.6758
2019-08-30,171.8849,2.6673
2019-09-02,171.916,2.6667
2019-09-03,171.8844,2.6779
2019-09-04,171.8871,2.6827
2019-09-05,171.9589,2.6674
2019-09-06,172.0065,2.6571
2019-09-09,172.054,2.6617
2019-09-10,172.0572,2.6644
2019-09-11,172.0802,2.6617
2019-09-12,172.0973,2.658
2019-09-16,172.1486,2.6567
2019-09-17,172.1765,2.6529
2019-09-18,172.2087,2.6437
2019-09-19,172.2544,2.6323
2019-09-20,172.2527,2.6416
2019-09-23,172.2977,2.6389
2019-09-24,172.3077,2.6391
2019-09-25,172.3275,2.6354
2019-09-26,172.3362,2.6365
2019-09-27,172.3441,2.637
2019-09-29,172.3567,2.6407
2019-09-30,172.348,2.6464
2019-10-08,172.4619,2.6408
2019-10-09,172.5061,2.6324
2019-10-10,172.5427,2.6255
2019-10-11,172.5616,2.6228
2019-10-12,172.5664,2.6257
2019-10-14,172.583,2.6269
2019-10-15,172.5822,2.6309
2019-10-16,172.5542,2.6441
2019-10-17,172.5719,2.6427
2019-10-18,172.5915,2.6518
2019-10-21,172.5878,2.6715
2019-10-22,172.5811,2.6753
2019-10-23,172.5946,2.6814
2019-10-24,172.611,2.6817
2019-10-25,172.6288,2.6799
2019-10-28,172.6367,2.6888
2019-10-29,172.6073,2.7015
2019-10-30,172.4819,2.7383
2019-10-31,172.485,2.7412
2019-11-01,172.5317,2.7323
2019-11-04,172.5402,2.7406
2019-11-05,172.5816,2.7339
2019-11-06,172.6216,2.7277
2019-11-07,172.6411,2.7236
2019-11-08,172.6464,2.724
2019-11-11,172.6844,2.7262
2019-11-12,172.7076,2.7238
2019-11-13,172.6983,2.7323
2019-11-14,172.7031,2.7363
2019-11-15,172.7159,2.7362
2019-11-18,172.8043,2.7227
2019-11-19,172.8838,2.7031
2019-11-20,172.9434,2.6866
2019-11-21,173.0,2.6737
2019-11-22,173.0451,2.6627
2019-11-25,173.0627,2.6681
2019-11-26,173.0537,2.6748
2019-11-27,173.0829,2.6702
2019-11-28,173.0944,2.67
2019-11-29,173.1066,2.6712
2019-12-02,173.1087,2.6801
2019-12-03,173.12,2.6817
2019-12-04,173.1786,2.6674
2019-12-05,173.1806,2.6706
2019-12-06,173.1737,2.6763
2019-12-09,173.2155,2.6786
2019-12-10,173.221,2.6817
2019-12-11,173.2591,2.6746
2019-12-12,173.3025,2.665
2019-12-13,173.3224,2.6628
2019-12-16,173.3719,2.6609
2019-12-17,173.3627,2.6676
2019-12-18,173.3951,2.6619
2019-12-19,173.469,2.6427
2019-12-20,173.5167,2.6308
2019-12-23,173.6395,2.6031
2019-12-24,173.7252,2.5782
2019-12-25,173.7898,2.5599
2019-12-26,173.8502,2.5423
2019-12-27,173.9298,2.518
2019-12-30,174.0003,2.5049
2019-12-31,174.067,2.4888
2020-01-02,174.0131,2.5162
2020-01-03,174.008,2.523
2020-01-06,174.0717,2.5149
2020-01-07,174.1212,2.5044
2020-01-08,174.215,2.474
2020-01-09,174.2362,2.4719
2020-01-10,174.2714,2.4622
2020-01-13,174.3077,2.4631
2020-01-14,174.2845,2.4728
2020-01-15,174.309,2.4705
2020-01-16,174.3256,2.469
2020-01-17,174.341,2.4785
2020-01-19,174.4089,2.471
2020-01-20,174.5295,2.4376
2020-01-21,174.5778,2.4294
2020-01-22,174.6174,2.4209
2020-01-23,174.6619,2.4095
2020-02-03,175.2468,2.2844
2020-02-04,175.1323,2.3236
2020-02-05,175.2086,2.3009
2020-02-06,175.2504,2.2888
2020-02-07,175.2722,2.288
2020-02-10,175.3696,2.266
2020-02-11,175.4333,2.2488
2020-02-12,175.4251,2.2519
2020-02-13,175.4431,2.2488
2020-02-14,175.4509,2.2484
2020-02-17,175.4975,2.2378
2020-02-18,175.545,2.224
2020-02-19,175.5401,2.2298
2020-02-20,175.5124,2.2417
2020-02-21,175.5496,2.2339
2020-02-24,175.6569,2.2166
2020-02-25,175.6995,2.2087
2020-02-26,175.7023,2.2115
2020-02-27,175.7222,2.2088
2020-02-28,175.7627,2.1998
2020-03-02,175.8381,2.1864
2020-03-03,175.8271,2.195
2020-03-04,175.9305,2.1725
2020-03-05,175.9922,2.1567
2020-03-06,176.1037,2.1285
2020-03-09,176.3679,2.0596
2020-03-10,176.26,2.0967
2020-03-11,176.2843,2.09
2020-03-12,176.2593,2.102
2020-03-13,176.2399,2.11
2020-03-16,176.2445,2.1149
2020-03-17,176.2273,2.1225
2020-03-18,176.2355,2.133
2020-03-19,176.3006,2.1155
2020-03-20,176.363,2.0972
2020-03-23,176.4997,2.0639
2020-03-24,176.681,2.0123
2020-03-25,176.7897,1.9792
2020-03-26,176.9528,1.9327
2020-03-27,176.9663,1.9323
2020-03-30,177.0651,1.9124
2020-03-31,177.2027,1.8728
2020-04-01,177.2735,1.8557
2020-04-02,177.3022,1.8479
2020-04-03,177.3012,1.8483
2020-04-07,178.1197,1.6118
2020-04-08,178.4691,1.5047
2020-04-09,178.418,1.5182
2020-04-10,178.3337,1.5448
2020-04-13,178.3264,1.5686
2020-04-14,178.4584,1.5311
2020-04-15,178.6019,1.5016
2020-04-16,178.6659,1.4839
2020-04-17,178.6911,1.4798
2020-04-20,178.8029,1.4629
2020-04-21,178.9803,1.4135
2020-04-22,179.2057,1.3488
2020-04-23,179.3476,1.3131
2020-04-24,179.3492,1.3202
2020-04-26,179.3704,1.3186
2020-04-27,179.3638,1.322
2020-04-28,179.402,1.313
2020-04-29,179.4667,1.2949
2020-04-30,179.4619,1.2987
2020-05-06,179.3837,1.3281
2020-05-07,179.3013,1.3559
2020-05-08,179.2783,1.3649
2020-05-09,179.2686,1.3714
2020-05-11,179.129,1.4113
2020-05-12,179.1396,1.4128
2020-05-13,179.1088,1.4263
2020-05-14,179.1261,1.423
2020-05-15,179.1355,1.4237
2020-05-18,179.062,1.4573
2020-05-19,178.9789,1.4843
2020-05-20,178.9424,1.499
2020-05-21,178.9302,1.5017
2020-05-22,178.9706,1.4964
2020-05-25,178.8866,1.5295
2020-05-26,178.6501,1.6072
2020-05-27,178.2776,1.7114
2020-05-28,178.2938,1.7124
2020-05-29,178.2913,1.7161
2020-06-01,178.3282,1.7104
2020-06-02,177.8691,1.8502
2020-06-03,177.4106,1.9783
2020-06-04,177.219,2.0439
2020-06-05,176.9989,2.1276
2020-06-08,177.0464,2.1273
2020-06-09,177.1129,2.1125
2020-06-10,177.0553,2.1327
2020-06-11,177.0654,2.1315
2020-06-12,177.143,2.1133
2020-06-15,177.1639,2.1162
2020-06-16,177.0569,2.1513
2020-06-17,176.9323,2.1975
2020-06-18,176.9645,2.1907
2020-06-19,176.95,2.1979
2020-06-22,176.8517,2.2325
2020-06-23,176.7693,2.2635
2020-06-24,176.9376,2.215
2020-06-28,177.072,2.1839
2020-06-29,177.1015,2.1801
2020-06-30,177.1392,2.1772
2020-07-01,177.145,2.1758
2020-07-02,177.2113,2.1556
2020-07-03,177.2039,2.1612
2020-07-06,176.7562,2.311
2020-07-07,176.7497,2.3212
2020-07-08,176.6324,2.3585
2020-07-09,176.526,2.3944
2020-07-10,176.5503,2.392
2020-07-13,176.4555,2.4475
2020-07-14,176.5146,2.435
2020-07-15,176.6566,2.4175
2020-07-16,176.7182,2.4055
2020-07-17,176.7554,2.4032
2020-07-20,176.818,2.3971
2020-07-21,176.9009,2.3793
2020-07-22,176.9976,2.3532
2020-07-23,176.9661,2.3629
2020-07-24,177.0045,2.3566
2020-07-27,177.055,2.3531
2020-07-28,177.0142,2.3675
2020-07-29,176.9568,2.3894
2020-07-30,176.9197,2.4023
2020-07-31,176.8919,2.4136
2020-08-03,176.8613,2.4336
2020-08-04,176.8202,2.4477
2020-08-05,176.7037,2.4825
2020-08-06,176.6047,2.5157
2020-08-07,176.5594,2.5329
2020-08-10,176.6143,2.5296
2020-08-11,176.6559,2.5203
2020-08-12,176.5675,2.5494
2020-08-13,176.5846,2.5495
2020-08-14,176.6562,2.5297
2020-08-17,176.7211,2.5195
2020-08-18,176.7405,2.52
2020-08-19,176.6117,2.5745
2020-08-20,176.5471,2.5955
2020-08-21,176.5698,2.5918
2020-08-24,176.5577,2.6023
2020-08-25,176.3959,2.6493
2020-08-26,176.3889,2.6556
2020-08-27,176.3179,2.6796
2020-08-28,176.272,2.6963
2020-08-31,176.3279,2.6914
2020-09-01,176.3268,2.6936
2020-09-02,176.199,2.7422
2020-09-03,176.1536,2.7625
2020-09-04,176.1311,2.7721
2020-09-07,176.082,2.8056
2020-09-08,176.1045,2.8043
2020-09-09,176.231,2.7718
2020-09-10,176.3976,2.7296
2020-09-11,176.405,2.7289
2020-09-14,176.3951,2.7466
2020-09-15,176.5035,2.7194
2020-09-16,176.5995,2.6974
2020-09-17,176.652,2.6845
2020-09-18,176.695,2.6773
2020-09-21,176.7863,2.6633
2020-09-22,176.8184,2.6569
2020-09-23,176.8066,2.6647
2020-09-24,176.794,2.6712
2020-09-25,176.7607,2.6829
2020-09-27,176.7459,2.6935
2020-09-28,176.7504,2.6963
2020-09-29,176.7197,2.7098
2020-09-30,176.6835,2.724
2020-10-09,176.5722,2.7921
2020-10-10,176.539,2.8097
2020-10-12,176.5914,2.8098
2020-10-13,176.6334,2.8005
2020-10-14,176.6191,2.8083
2020-10-15,176.5921,2.8215
2020-10-16,176.5892,2.8286
2020-10-19,176.6484,2.8299
2020-10-20,176.6921,2.8204
2020-10-21,176.7325,2.8148
2020-10-22,176.8506,2.7866
2020-10-23,176.832,2.7937
2020-10-26,176.835,2.8103
2020-10-27,176.9031,2.7949
2020-10-28,176.9042,2.7985
2020-10-29,176.917,2.8
2020-10-30,176.9281,2.8019
2020-11-02,176.9723,2.8006
2020-11-03,177.0151,2.7928
2020-11-04,177.0361,2.7916
2020-11-05,177.0138,2.8025
2020-11-06,176.9582,2.8236
2020-11-09,176.9606,2.8357
2020-11-10,176.9718,2.8414
2020-11-11,176.9534,2.8516
2020-11-12,176.9391,2.8589
2020-11-13,176.8875,2.8807
2020-11-16,176.8872,2.8962
2020-11-17,176.8838,2.9014
2020-11-18,176.7496,2.9492
2020-11-19,176.611,2.9919
2020-11-20,176.5573,3.0133
2020-11-23,176.6463,3.0043
2020-11-24,176.6407,3.0085
2020-11-25,176.6925,2.998
2020-11-26,176.7432,2.9859
2020-11-27,176.7527,2.9862
2020-11-30,177.0272,2.9208
2020-12-01,177.0559,2.9135
2020-12-02,176.9514,2.9446
2020-12-03,176.9545,2.9493
2020-12-04,176.9914,2.9431
2020-12-07,177.0188,2.9487
2020-12-08,177.0762,2.9365
2020-12-09,177.1249,2.9264
2020-12-10,177.2399,2.8978
2020-12-11,177.216,2.9057
2020-12-14,177.2522,2.9089
2020-12-15,177.3509,2.8818
2020-12-16,177.4833,2.8468
2020-12-17,177.4701,2.8523
2020-12-18,177.4761,2.8514
2020-12-21,177.5851,2.8321
2020-12-22,177.7059,2.7993
2020-12-23,177.7784,2.7815
2020-12-24,177.7845,2.7814
2020-12-25,177.8143,2.7752
2020-12-28,177.9293,2.75
2020-12-29,177.992,2.7342
2020-12-30,178.0967,2.7053
2020-12-31,178.1337,2.6941
2021-01-04,178.0719,2.7226
2021-01-05,178.1595,2.7044
2021-01-06,178.2542,2.6772
2021-01-07,178.4245,2.6261
2021-01-08,178.5109,2.6029
2021-01-11,178.5348,2.6069
2021-01-12,178.6277,2.5818
2021-01-13,178.8016,2.537
2021-01-14,178.7623,2.5509
2021-01-15,178.587,2.6085
2021-01-18,178.4707,2.6578
2021-01-19,178.4446,2.6749
2021-01-20,178.5309,2.655
2021-01-21,178.649,2.6235
2021-01-22,178.6843,2.6169
2021-01-25,178.6897,2.6279
2021-01-26,178.5177,2.6853
2021-01-27,178.4633,2.7102
2021-01-28,178.3212,2.7618
2021-01-29,178.312,2.7718
2021-02-01,178.4509,2.7395
2021-02-02,178.5341,2.7148
2021-02-03,178.3847,2.7632
2021-02-04,178.3477,2.7793
2021-02-05,178.3289,2.7898
2021-02-07,178.3928,2.7811
2021-02-08,178.4072,2.7808
2021-02-09,178.4594,2.7691
2021-02-10,178.5043,2.76
2021-02-18,178.4547,2.807
2021-02-19,178.5436,2.7847
2021-02-20,178.5912,2.7716
2021-02-22,178.6706,2.7559
2021-02-23,178.7212,2.7428
2021-02-24,178.7862,2.7279
2021-02-25,178.7787,2.734
2021-02-26,178.7597,2.7443
2021-03-01,178.8022,2.7437
2021-03-02,178.8247,2.7406
2021-03-03,178.7972,2.7535
2021-03-04,178.749,2.7726
2021-03-05,178.7436,2.7793
2021-03-08,178.8184,2.7781
2021-03-09,178.7954,2.7885
2021-03-10,178.7926,2.793
2021-03-11,178.7857,2.7985
2021-03-12,178.8021,2.7973
2021-03-15,178.8153,2.8057
2021-03-16,178.8392,2.8034
2021-03-17,178.8983,2.7924
2021-03-18,178.942,2.7834
2021-03-19,178.9817,2.7767
2021-03-22,179.0682,2.761
2021-03-23,179.1047,2.7534
2021-03-24,179.174,2.7366
2021-03-25,179.2267,2.7228
2021-03-26,179.2452,2.7211
2021-03-29,179.2742,2.7257
2021-03-30,179.3208,2.7143
2021-03-31,179.3749,2.7022
2021-04-01,179.4231,2.6908
2021-04-02,179.4312,2.6919
2021-04-06,179.493,2.688
2021-04-07,179.4638,2.6997
2021-04-08,179.4721,2.7032
2021-04-09,179.4837,2.704
2021-04-12,179.5576,2.7038
2021-04-13,179.6704,2.6767
2021-04-14,179.7222,2.6685
2021-04-15,179.7141,2.6756
2021-04-16,179.7503,2.668
2021-04-19,179.8305,2.6622
2021-04-20,179.9021,2.6459
2021-04-21,179.9776,2.6269
2021-04-22,180.0433,2.6105
2021-04-23,180.0699,2.6054
2021-04-25,180.0722,2.6093
2021-04-26,180.0318,2.6245
2021-04-27,180.0325,2.6286
2021-04-28,180.0696,2.6209
2021-04-29,180.135,2.6066
2021-04-30,180.1675,2.6009
2021-05-06,180.3152,2.5779
2021-05-07,180.3859,2.5599
2021-05-08,180.4291,2.5504
2021-05-10,180.4702,2.5465
2021-05-11,180.543,2.5271
2021-05-12,180.5595,2.5251
2021-05-13,180.5127,2.543
2021-05-14,180.4873,2.5534
2021-05-17,180.481,2.5687
2021-05-18,180.4786,2.5732
2021-05-19,180.5411,2.5587
2021-05-20,180.5997,2.5456
2021-05-21,180.6725,2.528
2021-05-24,180.6998,2.5296
2021-05-25,180.6877,2.5455
2021-05-26,180.7207,2.5396
2021-05-27,180.7061,2.5465
2021-05-28,180.6492,2.5692
2021-05-31,180.6669,2.5751
2021-06-01,180.6947,2.5698
2021-06-02,180.7032,2.5702
2021-06-03,180.7176,2.5687
2021-06-04,180.6856,2.5803
2021-06-07,180.6463,2.6055
2021-06-08,180.6343,2.6122
2021-06-09,180.6123,2.623
2021-06-10,180.6492,2.6155
2021-06-11,180.6457,2.6216
2021-06-15,180.6905,2.6256
2021-06-16,180.7053,2.6256
2021-06-17,180.6868,2.6367
2021-06-18,180.7135,2.6352
2021-06-21,180.8043,2.6181
2021-06-22,180.848,2.6079
2021-06-23,180.9011,2.598
2021-06-24,180.9627,2.583
2021-06-25,181.0078,2.5727
2021-06-28,181.0249,2.5795
2021-06-29,181.0462,2.5758
2021-06-30,181.0891,2.5652
2021-07-01,181.1225,2.5589
2021-07-02,181.144,2.5551
2021-07-05,181.2084,2.5456
2021-07-06,181.2306,2.5419
2021-07-07,181.2642,2.5366
2021-07-08,181.4626,2.4764
2021-07-09,181.4409,2.4855
2021-07-12,181.6059,2.4578
2021-07-13,181.7011,2.4326
2021-07-14,181.7444,2.429
2021-07-15,181.7304,2.4364
2021-07-16,181.7745,2.4277
2021-07-19,181.8499,2.4155
2021-07-20,181.9291,2.3936
2021-07-21,182.0016,2.3735
2021-07-22,182.032,2.3649
2021-07-23,182.0982,2.3482
2021-07-26,182.2381,2.317
2021-07-27,182.1762,2.343
2021-07-28,182.0663,2.3792
2021-07-29,182.1039,2.3721
2021-07-30,182.2168,2.3407
2021-08-02,182.3773,2.3017
2021-08-03,182.3306,2.3196
2021-08-04,182.2721,2.3409
2021-08-05,182.2807,2.3424
2021-08-06,182.3161,2.3349
2021-08-09,182.2319,2.3795
2021-08-10,182.1991,2.3935
2021-08-11,182.1762,2.4045
2021-08-12,182.2174,2.3964
2021-08-13,182.2286,2.3982
2021-08-16,182.2449,2.4113
2021-08-17,182.2689,2.4088
2021-08-18,182.3275,2.3975
2021-08-19,182.4188,2.3734
2021-08-20,182.3919,2.3843
2021-08-23,182.3956,2.395
2021-08-24,182.4038,2.4009
2021-08-25,182.4628,2.3883
2021-08-26,182.4522,2.3935
2021-08-27,182.4694,2.3914
2021-08-30,182.5389,2.381
2021-08-31,182.5669,2.3754
2021-09-01,182.6064,2.3673
2021-09-02,182.6414,2.3618
2021-09-03,182.6394,2.3651
2021-09-06,182.6606,2.3692
2021-09-07,182.6259,2.3838
2021-09-08,182.5942,2.3958
2021-09-09,182.5976,2.3995
2021-09-10,182.6005,2.4029
2021-09-13,182.6105,2.4124
2021-09-14,182.5566,2.4324
2021-09-15,182.5954,2.4244
2021-09-16,182.5942,2.4281
2021-09-17,182.6383,2.4186
2021-09-18,182.6868,2.4077
2021-09-22,182.7714,2.4031
2021-09-23,182.8066,2.3957
2021-09-24,182.8277,2.3939
2021-09-26,182.8594,2.3925
2021-09-27,182.8684,2.3931
2021-09-28,182.8597,2.4001
2021-09-29,182.8845,2.3966
2021-09-30,182.9519,2.3854
2021-10-08,183.0407,2.3848
2021-10-09,182.9991,2.4009
2021-10-11,182.9716,2.4145
2021-10-12,182.9421,2.4257
2021-10-13,182.9188,2.4343
2021-10-14,182.9351,2.4317
2021-10-15,182.9031,2.4447
2021-10-18,182.7895,2.4995
2021-10-19,182.7708,2.51
2021-10-20,182.8304,2.504
2021-10-21,182.9192,2.4843
2021-10-22,182.9943,2.4648
2021-10-25,183.03,2.4688
2021-10-26,183.0347,2.4724
2021-10-27,183.0687,2.4657
2021-10-28,183.0829,2.4632
2021-10-29,183.0933,2.4641
2021-11-01,183.153,2.4564
2021-11-02,183.2105,2.4444
2021-11-03,183.2369,2.4403
2021-11-04,183.2686,2.4344
2021-11-05,183.341,2.4174
2021-11-08,183.3925,2.4159
2021-11-09,183.3922,2.4199
2021-11-10,183.4113,2.4185
2021-11-11,183.3875,2.4284
2021-11-12,183.3996,2.4284
2021-11-15,183.4685,2.4203
2021-11-16,183.4892,2.4184
2021-11-17,183.5025,2.4185
2021-11-18,183.5183,2.418
2021-11-19,183.5197,2.4207
2021-11-22,183.5821,2.4178
2021-11-23,183.5923,2.418
2021-11-24,183.6265,2.4111
2021-11-25,183.6689,2.4024
2021-11-26,183.6962,2.3992
2021-11-29,183.7502,2.3941
2021-11-30,183.7367,2.4015
2021-12-01,183.743,2.4029
2021-12-02,183.7227,2.4121
2021-12-03,183.7026,2.4211
2021-12-06,183.822,2.3995
2021-12-07,183.8228,2.4031
2021-12-08,183.7804,2.4189
2021-12-09,183.7772,2.4238
2021-12-10,183.8041,2.4194
2021-12-13,183.8607,2.4234
2021-12-14,183.9127,2.4146
2021-12-15,183.946,2.4089
2021-12-16,183.9688,2.4055
2021-12-17,183.9735,2.4079
2021-12-20,183.9731,2.417
2021-12-21,183.922,2.436
2021-12-22,183.948,2.4321
2021-12-23,184.0268,2.4142
2021-12-24,184.0561,2.4087
2021-12-27,184.1076,2.4038
2021-12-28,184.1313,2.4011
2021-12-29,184.2021,2.3841
2021-12-30,184.3097,2.3571
2021-12-31,184.4193,2.3292
2022-01-04,184.4889,2.322
2022-01-05,184.5271,2.3125
2022-01-06,184.5004,2.3225
2022-01-07,184.4766,2.3316
2022-01-10,184.571,2.3141
2022-01-11,184.6502,2.2941
2022-01-12,184.7143,2.2767
2022-01-13,184.7234,2.2776
2022-01-14,184.7357,2.277
2022-01-17,184.8252,2.2599
2022-01-18,185.0065,2.2077
2022-01-19,185.1984,2.1579
2022-01-20,185.2456,2.1474
2022-01-21,185.3447,2.1222
2022-01-24,185.5105,2.0823
2022-01-25,185.5189,2.0797
2022-01-26,185.4282,2.111
2022-01-27,185.4197,2.1168
2022-01-28,185.446,2.1137
2022-01-29,185.5501,2.0856
2022-01-30,185.5643,2.0855
2022-02-07,185.6105,2.0944
2022-02-08,185.6356,2.0891
2022-02-09,185.6124,2.097
2022-02-10,185.6518,2.0872
2022-02-11,185.5106,2.131
2022-02-14,185.5212,2.139
2022-02-15,185.5317,2.1382
2022-02-16,185.5561,2.134
2022-02-17,185.6015,2.1254
2022-02-18,185.6106,2.1264
2022-02-21,185.5711,2.1506
2022-02-22,185.4865,2.1876
2022-02-23,185.4878,2.1916
2022-02-24,185.5157,2.186
2022-02-25,185.5407,2.1823
2022-02-28,185.6542,2.1565
2022-03-01,185.6547,2.1622
