日期,收盘价,到期收益率
2009-08-03,128.5925,2.7572
2009-08-04,128.5295,2.7736
2009-08-05,128.5117,2.7781
2009-08-06,128.6158,2.7597
2009-08-07,128.7462,2.7343
2009-08-10,128.6698,2.755
2009-08-11,128.6521,2.7735
2009-08-12,128.6877,2.7684
2009-08-13,128.7744,2.7641
2009-08-14,128.7366,2.7728
2009-08-17,128.7277,2.7808
2009-08-18,128.7112,2.7856
2009-08-19,128.7611,2.7793
2009-08-20,128.8185,2.767
2009-08-21,128.8783,2.7572
2009-08-24,128.9322,2.7571
2009-08-25,129.0184,2.7434
2009-08-26,128.9215,2.7838
2009-08-27,128.9725,2.775
2009-08-28,129.075,2.7524
2009-08-31,129.1095,2.7512
2009-09-01,129.0669,2.7644
2009-09-02,129.2516,2.7288
2009-09-03,129.3671,2.7062
2009-09-04,129.4387,2.6959
2009-09-07,129.5684,2.6739
2009-09-08,129.7053,2.6483
2009-09-09,129.9269,2.6038
2009-09-10,129.8574,2.6187
2009-09-11,129.6492,2.6621
2009-09-14,129.6494,2.6685
2009-09-15,129.726,2.6545
2009-09-16,129.8222,2.6387
2009-09-17,129.7123,2.6624
2009-09-18,129.7225,2.6625
2009-09-21,129.6265,2.687
2009-09-22,129.5273,2.7094
2009-09-23,129.4793,2.7212
2009-09-24,129.4965,2.7194
2009-09-25,129.4516,2.7302
2009-09-27,129.4991,2.72
2009-09-28,129.4761,2.7311
2009-09-29,129.4758,2.735
2009-09-30,129.5813,2.7135
2009-10-09,129.5202,2.7559
2009-10-10,129.5035,2.755
2009-10-12,129.5321,2.7602
2009-10-13,129.2481,2.8241
2009-10-14,129.1249,2.8492
2009-10-15,128.9978,2.8744
2009-10-16,128.9493,2.8844
2009-10-19,128.9976,2.8799
2009-10-20,129.1702,2.8455
2009-10-21,129.2558,2.8294
2009-10-22,129.1687,2.8497
2009-10-23,129.1553,2.8741
2009-10-26,129.2544,2.8596
2009-10-27,129.1602,2.881
2009-10-28,129.1145,2.8922
2009-10-29,129.1906,2.8776
2009-10-30,129.2825,2.8603
2009-11-02,129.3114,2.8603
2009-11-03,129.332,2.8576
2009-11-04,129.2817,2.8701
2009-11-05,129.1969,2.8933
2009-11-06,129.2173,2.8875
2009-11-09,129.237,2.8898
2009-11-10,129.2364,2.8944
2009-11-11,129.2564,2.8952
2009-11-12,129.2924,2.8862
2009-11-13,129.4005,2.8645
2009-11-16,129.4341,2.8638
2009-11-17,129.4276,2.8672
2009-11-18,129.4777,2.8583
2009-11-19,129.5853,2.8388
2009-11-20,129.6219,2.8343
2009-11-23,129.686,2.8253
2009-11-24,129.8122,2.8022
2009-11-25,129.8195,2.8048
2009-11-26,129.7693,2.8429
2009-11-27,130.0453,2.7966
2009-11-30,130.0543,2.8015
2009-12-01,130.0335,2.8089
2009-12-02,130.13,2.7914
2009-12-03,130.2635,2.766
2009-12-04,130.203,2.7818
2009-12-07,130.241,2.7778
2009-12-08,130.134,2.8003
2009-12-09,130.1436,2.798
2009-12-10,130.0938,2.8192
2009-12-11,130.0885,2.8224
2009-12-14,130.178,2.8115
2009-12-15,130.1174,2.8246
2009-12-16,130.146,2.8208
2009-12-17,130.2472,2.8007
2009-12-18,130.1353,2.8262
2009-12-21,130.2162,2.8166
2009-12-22,130.2969,2.8018
2009-12-23,130.3321,2.7959
2009-12-24,130.287,2.8085
2009-12-25,130.1986,2.8273
2009-12-28,130.2893,2.8146
2009-12-29,130.2924,2.8172
2009-12-30,130.343,2.8091
2009-12-31,130.379,2.8042
2010-01-04,130.419,2.8039
2010-01-05,130.4213,2.8056
2010-01-06,130.4624,2.797
2010-01-07,130.3935,2.8136
2010-01-08,130.1804,2.8582
2010-01-11,130.2431,2.8515
2010-01-12,130.1527,2.8749
2010-01-13,130.0656,2.8955
2010-01-14,130.2367,2.8622
2010-01-15,130.1407,2.8845
2010-01-18,130.1838,2.8816
2010-01-19,130.2211,2.8761
2010-01-20,130.2777,2.8671
2010-01-21,130.2326,2.8778
2010-01-22,130.3054,2.8649
2010-01-25,130.303,2.8723
2010-01-26,130.3789,2.8599
2010-01-27,130.3648,2.8647
2010-01-28,130.3851,2.8608
2010-01-29,130.4197,2.8563
2010-02-01,130.6512,2.8149
2010-02-02,130.7128,2.8042
2010-02-03,130.7407,2.8012
2010-02-04,130.7549,2.7998
2010-02-05,130.8195,2.7878
2010-02-08,130.9648,2.7639
2010-02-09,130.9838,2.7635
2010-02-10,131.0345,2.7542
2010-02-11,130.9874,2.7648
2010-02-12,130.9181,2.7808
2010-02-20,130.9312,2.8092
2010-02-21,130.9293,2.8131
2010-02-22,130.9191,2.81
2010-02-23,130.9283,2.8086
2010-02-24,131.0542,2.787
2010-02-25,131.3092,2.7379
2010-02-26,131.6059,2.6788
2010-03-01,131.874,2.6519
2010-03-02,131.9919,2.6309
2010-03-03,132.2084,2.5892
2010-03-04,132.2548,2.5827
2010-03-05,132.3863,2.5594
2010-03-08,132.4279,2.5568
2010-03-09,132.4303,2.5584
2010-03-10,132.3582,2.5757
2010-03-11,132.3983,2.5686
2010-03-12,132.3445,2.5815
2010-03-15,132.487,2.558
2010-03-16,132.5496,2.5448
2010-03-17,132.6357,2.5293
2010-03-18,132.724,2.512
2010-03-19,132.7493,2.5086
2010-03-22,132.7362,2.5177
2010-03-23,132.7141,2.5235
2010-03-24,132.7325,2.5206
2010-03-25,132.7231,2.524
2010-03-26,132.728,2.5241
2010-03-29,132.6235,2.5505
2010-03-30,132.4892,2.5791
2010-03-31,132.5112,2.5774
2010-04-01,132.5734,2.5684
2010-04-02,132.615,2.5611
2010-04-06,132.6341,2.5646
2010-04-07,132.3609,2.6235
2010-04-08,132.1777,2.6629
2010-04-09,132.1529,2.6702
2010-04-12,132.2317,2.6697
2010-04-13,132.277,2.6627
2010-04-14,132.3205,2.6564
2010-04-15,132.387,2.6467
2010-04-16,132.394,2.6478
2010-04-19,132.5152,2.6293
2010-04-20,132.6574,2.6012
2010-04-21,132.7437,2.5857
2010-04-22,132.8053,2.5882
2010-04-23,132.9792,2.5535
2010-04-26,133.1801,2.5205
2010-04-27,133.1631,2.525
2010-04-28,133.2624,2.5076
2010-04-29,133.2706,2.5094
2010-04-30,133.2664,2.5116
2010-05-04,133.1957,2.532
2010-05-05,133.1708,2.5409
2010-05-06,133.2372,2.5287
2010-05-07,133.3627,2.5057
2010-05-10,133.3935,2.5055
2010-05-11,133.3809,2.5085
2010-05-12,133.5197,2.4827
2010-05-13,133.5232,2.4846
2010-05-14,133.5724,2.4769
2010-05-17,133.7468,2.4482
2010-05-18,134.0151,2.3956
2010-05-19,134.2804,2.3463
2010-05-20,134.2385,2.3574
2010-05-21,134.1541,2.3791
2010-05-24,134.099,2.3931
2010-05-25,134.1236,2.3905
2010-05-26,134.1224,2.3987
2010-05-27,134.1249,2.3999
2010-05-28,133.9784,2.4307
2010-05-31,134.0259,2.4258
2010-06-01,133.9767,2.4354
2010-06-02,133.8527,2.4634
2010-06-03,133.899,2.4553
2010-06-04,133.9599,2.4461
2010-06-07,133.9788,2.4467
2010-06-08,133.9572,2.4534
2010-06-09,133.8956,2.4672
2010-06-10,133.7984,2.4868
2010-06-11,133.6837,2.5112
2010-06-12,133.7077,2.5121
2010-06-13,133.6859,2.5175
2010-06-17,133.7655,2.506
2010-06-18,133.0603,2.6465
2010-06-21,133.1093,2.6457
2010-06-22,133.1913,2.6323
2010-06-23,133.1228,2.6454
2010-06-24,133.2105,2.6311
2010-06-25,133.1219,2.6534
2010-06-28,133.2943,2.6238
2010-06-29,133.6045,2.5644
2010-06-30,133.7851,2.5292
2010-07-01,133.7934,2.5308
2010-07-02,133.8071,2.5318
2010-07-05,133.8817,2.5223
2010-07-06,134.1035,2.4784
2010-07-07,134.1387,2.4742
2010-07-08,134.1415,2.4763
2010-07-09,134.1205,2.4815
2010-07-12,134.1429,2.4823
2010-07-13,134.2251,2.4672
2010-07-14,134.2641,2.4621
2010-07-15,134.2669,2.467
2010-07-16,134.3082,2.4601
2010-07-19,134.3522,2.4575
2010-07-20,134.3802,2.4529
2010-07-21,134.3931,2.4518
2010-07-22,134.3451,2.4631
2010-07-23,134.3161,2.4711
2010-07-26,134.2486,2.4896
2010-07-27,134.2072,2.4985
2010-07-28,134.1947,2.5032
2010-07-29,134.2584,2.4916
2010-07-30,134.2362,2.4977
2010-08-02,134.2087,2.5083
2010-08-03,134.1379,2.5232
2010-08-04,134.2436,2.5064
2010-08-05,134.2553,2.5056
2010-08-06,134.3128,2.4958
2010-08-09,134.354,2.4926
2010-08-10,134.3911,2.4859
2010-08-11,134.4142,2.4837
2010-08-12,134.465,2.4749
2010-08-13,134.4811,2.4734
2010-08-16,134.5294,2.4678
2010-08-17,134.49,2.4788
2010-08-18,134.5486,2.4702
2010-08-19,134.5537,2.4769
2010-08-20,134.5025,2.4888
2010-08-23,134.5505,2.4829
2010-08-24,134.5735,2.4784
2010-08-25,134.5902,2.4769
2010-08-26,134.5575,2.4851
2010-08-27,134.6191,2.4765
2010-08-30,134.5872,2.4875
2010-08-31,134.6308,2.4806
2010-09-01,134.6273,2.4907
2010-09-02,134.6635,2.4905
2010-09-03,134.6137,2.5007
2010-09-06,134.6122,2.5058
2010-09-07,134.5466,2.5198
2010-09-08,134.5263,2.5259
2010-09-09,134.5432,2.5238
2010-09-10,134.5334,2.528
2010-09-13,134.4695,2.5463
2010-09-14,134.4361,2.5525
2010-09-15,134.4445,2.5526
2010-09-16,134.4094,2.5621
2010-09-17,134.402,2.5752
2010-09-19,134.4247,2.589
2010-09-20,134.4105,2.5932
2010-09-21,134.4432,2.5877
2010-09-25,134.4734,2.5904
2010-09-26,134.482,2.5905
2010-09-27,134.5027,2.5889
2010-09-28,134.4561,2.5979
2010-09-29,134.436,2.6052
2010-09-30,134.5357,2.5883
2010-10-08,134.5949,2.5885
2010-10-09,134.7024,2.5685
2010-10-11,134.5981,2.5932
2010-10-12,134.5234,2.6098
2010-10-13,134.5465,2.6067
2010-10-14,134.6284,2.5924
2010-10-15,134.6373,2.5915
2010-10-18,134.6603,2.5927
2010-10-19,134.6285,2.6013
2010-10-20,133.7245,2.7851
2010-10-21,133.2256,2.8881
2010-10-22,133.3332,2.8679
2010-10-25,133.3239,2.8763
2010-10-26,133.1893,2.9055
2010-10-27,133.09,2.9255
2010-10-28,133.1503,2.9233
2010-10-29,133.2235,2.9129
2010-11-01,133.1776,2.9283
2010-11-02,132.9737,2.9692
2010-11-03,132.5346,3.0575
2010-11-04,132.2715,3.1137
2010-11-05,132.1844,3.1327
2010-11-08,132.211,3.1355
2010-11-09,132.1482,3.1488
2010-11-10,131.7637,3.2318
2010-11-11,131.5396,3.2817
2010-11-12,131.3003,3.3382
2010-11-15,131.193,3.3669
2010-11-16,131.2831,3.352
2010-11-17,131.3813,3.3386
2010-11-18,131.5348,3.3131
2010-11-19,131.426,3.3362
2010-11-22,131.2367,3.3837
2010-11-23,131.0907,3.4203
2010-11-24,130.8811,3.4667
2010-11-25,130.8141,3.4887
2010-11-26,130.7211,3.5108
2010-11-29,130.7208,3.532
2010-11-30,130.8212,3.5117
2010-12-01,131.0718,3.4619
2010-12-02,131.0898,3.4604
2010-12-03,131.1628,3.4495
2010-12-06,131.365,3.4154
2010-12-07,131.48,3.3947
2010-12-08,131.3627,3.4206
2010-12-09,131.3384,3.4415
2010-12-10,131.3502,3.4413
2010-12-13,131.4324,3.4337
2010-12-14,131.4505,3.4337
2010-12-15,131.5146,3.424
2010-12-16,131.5247,3.4245
2010-12-17,131.5166,3.4279
2010-12-20,131.6749,3.4087
2010-12-21,131.6969,3.406
2010-12-22,131.7547,3.3968
2010-12-23,131.6967,3.4118
2010-12-24,131.6917,3.4167
2010-12-27,131.3444,3.4956
2010-12-28,131.3246,3.5039
2010-12-29,131.3655,3.4969
2010-12-30,131.41,3.4907
2010-12-31,131.5316,3.4692
2011-01-04,131.8027,3.4246
2011-01-05,132.0062,3.3855
2011-01-06,131.9759,3.3934
2011-01-07,132.1494,3.36
2011-01-10,132.2227,3.3537
2011-01-11,132.2113,3.3566
2011-01-12,132.2282,3.3557
2011-01-13,132.2718,3.3494
2011-01-14,132.0838,3.3884
2011-01-17,131.9478,3.425
2011-01-18,131.6925,3.4796
2011-01-19,131.6015,3.5003
2011-01-20,131.6622,3.4903
2011-01-21,131.641,3.4984
2011-01-24,131.7565,3.4812
2011-01-25,131.7695,3.4811
2011-01-26,131.7632,3.485
2011-01-27,131.7748,3.4857
2011-01-28,131.7701,3.4894
2011-01-30,131.8078,3.4863
2011-01-31,131.8556,3.4786
2011-02-01,131.8834,3.4752
2011-02-09,131.5925,3.561
2011-02-10,131.5169,3.5788
2011-02-11,131.574,3.5684
2011-02-12,131.5216,3.5838
2011-02-14,131.8317,3.5308
2011-02-15,131.897,3.5182
2011-02-16,131.8097,3.5418
2011-02-17,131.8503,3.5362
2011-02-18,131.8747,3.5329
2011-02-21,131.7443,3.5677
2011-02-22,131.8106,3.5577
2011-02-23,131.9332,3.5353
2011-02-24,132.0701,3.5129
2011-02-25,132.1537,3.4966
2011-02-28,132.2482,3.4857
2011-03-01,132.299,3.4773
2011-03-02,132.336,3.4732
2011-03-03,132.3891,3.4633
2011-03-04,132.3813,3.468
2011-03-07,132.4326,3.4638
2011-03-08,132.5392,3.4459
2011-03-09,132.8474,3.3826
2011-03-10,132.7868,3.3966
2011-03-11,132.755,3.4062
2011-03-14,132.8181,3.4011
2011-03-15,132.8658,3.3939
2011-03-16,132.9306,3.3825
2011-03-17,132.9635,3.378
2011-03-18,132.9813,3.3763
2011-03-21,133.0041,3.3803
2011-03-22,132.9531,3.3925
2011-03-23,132.9552,3.3931
2011-03-24,132.9567,3.395
2011-03-25,132.9264,3.4023
2011-03-28,133.0118,3.3985
2011-03-29,132.9842,3.4062
2011-03-30,133.0318,3.398
2011-03-31,133.0473,3.3976
2011-04-01,133.0819,3.3928
2011-04-02,133.1196,3.3884
2011-04-06,133.0478,3.4252
2011-04-07,133.0796,3.4228
2011-04-08,133.1265,3.4158
2011-04-11,133.1861,3.4119
2011-04-12,133.2987,3.3916
2011-04-13,133.4854,3.3563
2011-04-14,133.5248,3.3507
2011-04-15,133.5381,3.3506
2011-04-18,133.502,3.3668
2011-04-19,133.5358,3.3626
2011-04-20,133.5772,3.3607
2011-04-21,133.6039,3.3583
2011-04-22,133.617,3.3581
2011-04-25,133.6181,3.3663
2011-04-26,133.6036,3.3725
2011-04-27,133.6473,3.3656
2011-04-28,133.6618,3.3655
2011-04-29,133.6882,3.3628
2011-05-03,133.7814,3.3548
2011-05-04,133.7953,3.3545
2011-05-05,133.7928,3.3572
2011-05-06,133.8189,3.3544
2011-05-09,133.8622,3.3529
2011-05-10,133.876,3.353
2011-05-11,133.9016,3.3498
2011-05-12,133.9028,3.3527
2011-05-13,133.8753,3.361
2011-05-16,133.8977,3.3632
2011-05-17,133.8992,3.3653
2011-05-18,133.9035,3.3672
2011-05-19,133.9489,3.3601
2011-05-20,133.9505,3.3632
2011-05-23,134.0206,3.3568
2011-05-24,134.0276,3.3581
2011-05-25,134.113,3.3471
2011-05-26,134.2214,3.3276
2011-05-27,134.2436,3.3251
2011-05-30,134.2978,3.3214
2011-05-31,134.2539,3.3319
2011-06-01,134.197,3.3476
2011-06-02,134.1359,3.3639
2011-06-03,134.1395,3.3655
2011-06-07,134.1514,3.3745
2011-06-08,134.099,3.3851
2011-06-09,134.0268,3.4034
2011-06-10,133.9816,3.4148
2011-06-13,133.9177,3.4353
2011-06-14,133.6776,3.487
2011-06-15,133.4995,3.5268
2011-06-16,133.4048,3.5539
2011-06-17,133.3526,3.5664
2011-06-20,133.4865,3.5471
2011-06-21,133.564,3.5347
2011-06-22,133.5279,3.5444
2011-06-23,133.5583,3.5421
2011-06-24,133.6072,3.5346
2011-06-27,133.7804,3.5096
2011-06-28,133.8314,3.5024
2011-06-29,133.853,3.5001
2011-06-30,133.8817,3.4956
2011-07-01,133.9947,3.4743
2011-07-04,134.0293,3.4758
2011-07-05,134.0901,3.4659
2011-07-06,134.0062,3.4859
2011-07-07,133.9746,3.4942
2011-07-08,134.005,3.4918
2011-07-11,133.991,3.5018
2011-07-12,134.0055,3.5012
2011-07-13,133.9386,3.5189
2011-07-14,133.9113,3.5262
2011-07-15,133.9205,3.5259
2011-07-18,133.8103,3.5548
2011-07-19,133.5605,3.6106
2011-07-20,133.1355,3.7038
2011-07-21,132.9235,3.7496
2011-07-22,132.877,3.7618
2011-07-25,132.9013,3.7663
2011-07-26,132.8837,3.7724
2011-07-27,132.8852,3.7748
2011-07-28,132.9481,3.7635
2011-07-29,133.0152,3.7527
2011-08-01,133.0667,3.7517
2011-08-02,133.0846,3.7503
2011-08-03,132.7928,3.8114
2011-08-04,132.7388,3.8228
2011-08-05,132.8595,3.7994
2011-08-08,132.9761,3.7883
2011-08-09,133.0912,3.7676
2011-08-10,133.0987,3.7709
2011-08-11,133.3066,3.7364
2011-08-12,133.3428,3.7314
2011-08-15,133.4066,3.7286
2011-08-16,133.364,3.7392
2011-08-17,133.3614,3.7431
2011-08-18,133.3759,3.7442
2011-08-19,133.4616,3.7297
2011-08-22,133.5245,3.7281
2011-08-23,133.466,3.7409
2011-08-24,133.5466,3.7324
2011-08-25,133.453,3.7523
2011-08-26,133.3567,3.7737
2011-08-29,132.7625,3.9026
2011-08-30,132.4366,3.972
2011-08-31,132.5367,3.9545
2011-09-01,132.6481,3.9358
2011-09-02,132.7203,3.9242
2011-09-05,132.9236,3.8925
2011-09-06,133.033,3.8748
2011-09-07,132.8095,3.9258
2011-09-08,132.8145,3.9264
2011-09-09,132.9094,3.9114
2011-09-13,133.0427,3.8952
2011-09-14,132.9913,3.9085
2011-09-15,132.913,3.9269
2011-09-16,132.8305,3.9461
2011-09-19,132.8346,3.9542
2011-09-20,132.8849,3.9467
2011-09-21,132.8531,3.9552
2011-09-22,133.0771,3.912
2011-09-23,133.5315,3.8222
2011-09-26,133.9723,3.7423
2011-09-27,133.792,3.7785
2011-09-28,133.7746,3.7852
2011-09-29,134.0203,3.7388
2011-09-30,134.1359,3.7179
2011-10-08,134.2484,3.7144
2011-10-09,134.5657,3.6536
2011-10-10,134.9586,3.5763
2011-10-11,135.0523,3.5589
2011-10-12,135.0171,3.5678
2011-10-13,134.8927,3.5948
2011-10-14,135.0152,3.5723
2011-10-17,134.955,3.5931
2011-10-18,135.1734,3.5523
2011-10-19,135.1602,3.558
2011-10-20,135.2114,3.5501
2011-10-21,135.1309,3.5693
2011-10-24,135.1566,3.5731
2011-10-25,135.0178,3.6035
2011-10-26,135.1288,3.5829
2011-10-27,135.0793,3.594
2011-10-28,135.1267,3.5865
2011-10-31,135.2845,3.5642
2011-11-01,135.5784,3.5075
2011-11-02,135.7826,3.47
2011-11-03,135.7428,3.479
2011-11-04,135.8846,3.4543
2011-11-07,135.914,3.4559
2011-11-08,136.0669,3.4285
2011-11-09,136.4885,3.3471
2011-11-10,137.0374,3.238
2011-11-11,137.0039,3.2458
2011-11-14,137.0865,3.2391
2011-11-15,136.9392,3.2676
2011-11-16,136.9078,3.2777
2011-11-17,136.8456,3.2896
2011-11-18,136.8752,3.2868
2011-11-21,136.7872,3.313
2011-11-22,136.7225,3.3279
2011-11-23,136.966,3.2822
2011-11-24,137.0872,3.262
2011-11-25,137.1371,3.2531
2011-11-28,137.0721,3.2791
2011-11-29,137.0017,3.2956
2011-11-30,137.203,3.2584
2011-12-01,138.0818,3.0912
2011-12-02,138.4153,3.0278
2011-12-05,138.5687,3.0072
2011-12-06,138.5204,3.0176
2011-12-07,138.6125,2.9999
2011-12-08,138.5776,3.0089
2011-12-09,138.658,2.9961
2011-12-12,138.6457,3.0057
2011-12-13,138.5343,3.0289
2011-12-14,138.4682,3.0439
2011-12-15,138.4833,3.0443
2011-12-16,138.5269,3.0388
2011-12-19,138.6027,3.0307
2011-12-20,138.6159,3.0319
2011-12-21,138.5691,3.0442
2011-12-22,138.6095,3.0381
2011-12-23,138.6235,3.0371
2011-12-26,138.6475,3.0387
2011-12-27,138.6645,3.0377
2011-12-28,138.6906,3.0347
2011-12-29,138.774,3.0195
2011-12-30,138.9701,2.9844
2011-12-31,138.9811,2.9827
2012-01-04,139.0554,2.9776
2012-01-05,138.9979,2.9917
2012-01-06,139.136,2.9672
2012-01-09,139.1946,2.9626
2012-01-10,139.209,2.9622
2012-01-11,139.1925,2.9674
2012-01-12,139.2256,2.963
2012-01-13,139.1682,2.9763
2012-01-16,139.1331,2.9904
2012-01-17,139.115,2.9962
2012-01-18,139.1083,2.9993
2012-01-19,139.2058,2.983
2012-01-20,139.2747,2.9711
2012-01-21,139.2635,2.9763
2012-01-29,139.3777,2.9706
2012-01-30,139.3657,2.9747
2012-01-31,139.3312,2.9836
2012-02-01,139.2454,3.0017
2012-02-02,139.2182,3.0093
2012-02-03,139.2465,3.0058
2012-02-06,139.1407,3.0334
2012-02-07,139.1569,3.0319
2012-02-08,139.0305,3.0616
2012-02-09,138.8202,3.1074
2012-02-10,138.8441,3.1049
2012-02-13,139.0291,3.0764
2012-02-14,139.0286,3.0801
2012-02-15,138.8994,3.1075
2012-02-16,138.8531,3.1194
2012-02-17,138.7696,3.1387
2012-02-20,139.0865,3.082
2012-02-21,139.0687,3.089
2012-02-22,138.9893,3.1065
2012-02-23,138.9611,3.1151
2012-02-24,138.965,3.1166
2012-02-27,138.905,3.1351
2012-02-28,138.8543,3.1477
2012-02-29,138.9643,3.1307
2012-03-01,138.9482,3.1364
2012-03-02,138.9159,3.1442
2012-03-05,138.9041,3.1528
2012-03-06,138.9681,3.1428
2012-03-07,138.9726,3.1448
2012-03-08,139.0609,3.1281
2012-03-09,139.0639,3.1305
2012-03-12,139.1746,3.1174
2012-03-13,139.2583,3.1022
2012-03-14,139.1875,3.1186
2012-03-15,139.1142,3.1351
2012-03-16,139.1947,3.1205
2012-03-19,139.1863,3.13
2012-03-20,139.2152,3.1258
2012-03-21,139.2574,3.119
2012-03-22,139.2647,3.1209
2012-03-23,139.3733,3.1048
2012-03-26,139.4642,3.0932
2012-03-27,139.4541,3.0977
2012-03-28,139.4786,3.0956
2012-03-29,139.6566,3.0617
2012-03-30,139.596,3.0756
2012-03-31,139.6626,3.0658
2012-04-01,139.5946,3.08
2012-04-05,139.6825,3.0727
2012-04-06,139.673,3.0766
2012-04-09,139.6952,3.0859
2012-04-10,139.8385,3.059
2012-04-11,139.8505,3.0593
2012-04-12,139.8168,3.0678
2012-04-13,139.7674,3.0795
2012-04-16,139.8239,3.075
2012-04-17,139.8491,3.0723
2012-04-18,139.827,3.0788
2012-04-19,139.771,3.0921
2012-04-20,139.8176,3.0853
2012-04-23,139.9226,3.0734
2012-04-24,139.9628,3.0683
2012-04-25,139.894,3.0854
2012-04-26,139.8684,3.0933
2012-04-27,139.8953,3.0901
2012-04-28,139.8852,3.0949
2012-05-02,139.9303,3.095
2012-05-03,139.9517,3.0932
2012-05-04,139.9317,3.1
2012-05-07,139.9849,3.096
2012-05-08,140.032,3.0894
2012-05-09,140.1085,3.076
2012-05-10,140.2833,3.045
2012-05-11,140.5539,2.9934
2012-05-14,141.2289,2.8654
2012-05-15,141.8825,2.7402
2012-05-16,142.1652,2.6854
2012-05-17,141.8582,2.7502
2012-05-18,142.0684,2.7109
2012-05-21,142.0473,2.7272
2012-05-22,142.0305,2.7312
2012-05-23,142.0074,2.7381
2012-05-24,142.4629,2.6501
2012-05-25,142.864,2.5768
2012-05-28,142.7924,2.5975
2012-05-29,142.6454,2.6256
2012-05-30,142.3817,2.6772
2012-05-31,142.5154,2.6506
2012-06-01,142.6659,2.6216
2012-06-04,142.6727,2.6271
2012-06-05,142.5785,2.6473
2012-06-06,142.5439,2.6571
2012-06-07,142.509,2.6661
2012-06-08,142.7485,2.6209
2012-06-11,142.6695,2.6491
2012-06-12,142.4985,2.6855
2012-06-13,142.3349,2.7197
2012-06-14,142.2207,2.7427
2012-06-15,142.3254,2.7255
2012-06-18,142.0523,2.783
2012-06-19,141.9724,2.8015
2012-06-20,141.8813,2.8216
2012-06-21,142.011,2.798
2012-06-25,142.1107,2.7887
2012-06-26,142.3011,2.7643
2012-06-27,142.4293,2.7417
2012-06-28,142.5647,2.7188
2012-06-29,142.6298,2.7077
2012-07-02,142.6012,2.7187
2012-07-03,142.6099,2.721
2012-07-04,142.6534,2.7134
2012-07-05,142.7224,2.7029
2012-07-06,142.9568,2.6604
2012-07-09,143.1392,2.6388
2012-07-10,143.2327,2.6227
2012-07-11,143.3063,2.6114
2012-07-12,143.3697,2.6021
2012-07-13,143.3454,2.6087
2012-07-16,143.367,2.61
2012-07-17,143.3536,2.6123
2012-07-18,143.3133,2.6212
2012-07-19,143.2859,2.6286
2012-07-20,143.3297,2.6211
2012-07-23,143.3498,2.6311
2012-07-24,143.3698,2.6289
2012-07-25,143.2843,2.6497
2012-07-26,143.2655,2.6574
2012-07-27,143.1929,2.6734
2012-07-30,143.2174,2.6757
2012-07-31,143.1518,2.6898
2012-08-01,143.1569,2.6906
2012-08-02,143.1504,2.6942
2012-08-03,143.1406,2.6981
2012-08-06,143.0529,2.7202
2012-08-07,142.9941,2.734
2012-08-08,142.8213,2.769
2012-08-09,142.8527,2.7643
2012-08-10,142.8731,2.7611
2012-08-13,142.9026,2.7619
2012-08-14,142.7691,2.7908
2012-08-15,142.5422,2.8352
2012-08-16,142.4884,2.8488
2012-08-17,142.3989,2.8685
2012-08-20,142.1468,2.9343
2012-08-21,142.0882,2.9485
2012-08-22,141.7385,3.0172
2012-08-23,141.7647,3.0209
2012-08-24,141.8504,3.008
2012-08-27,141.8902,3.0096
2012-08-28,141.8104,3.0279
2012-08-29,141.7803,3.0367
2012-08-30,141.7259,3.0673
2012-08-31,141.7175,3.0701
2012-09-03,141.8036,3.0607
2012-09-04,141.9507,3.0366
2012-09-05,141.9195,3.0447
2012-09-06,141.9335,3.0446
2012-09-07,141.6469,3.0975
2012-09-10,141.417,3.1432
2012-09-11,141.3053,3.1644
2012-09-12,141.0015,3.2205
2012-09-13,140.9426,3.2341
2012-09-14,140.7096,3.2781
2012-09-17,140.5219,3.3175
2012-09-18,140.807,3.2683
2012-09-19,140.768,3.278
2012-09-20,140.8659,3.2642
2012-09-21,140.9118,3.2581
2012-09-24,140.8992,3.2676
2012-09-25,141.201,3.2152
2012-09-26,141.4936,3.168
2012-09-27,141.6566,3.1421
2012-09-28,141.6217,3.1496
2012-09-29,141.6237,3.1504
2012-10-08,141.5711,3.1801
2012-10-09,141.5725,3.1822
2012-10-10,141.5312,3.1916
2012-10-11,141.5937,3.1821
2012-10-12,141.7356,3.1589
2012-10-15,141.8202,3.1511
2012-10-16,141.7899,3.1575
2012-10-17,141.7263,3.1716
2012-10-18,141.7184,3.1752
2012-10-19,141.6652,3.1866
2012-10-22,141.7439,3.1809
2012-10-23,141.7164,3.1874
2012-10-24,141.6348,3.2048
2012-10-25,141.6504,3.2046
2012-10-26,141.6382,3.2083
2012-10-29,141.757,3.1942
2012-10-30,141.8223,3.1835
2012-10-31,141.8509,3.1805
2012-11-01,141.7427,3.2024
2012-11-02,141.8582,3.185
2012-11-05,141.9451,3.1763
2012-11-06,141.9952,3.1707
2012-11-07,142.0066,3.1707
2012-11-08,142.0133,3.1705
2012-11-09,142.1482,3.1487
2012-11-12,142.154,3.1542
2012-11-13,142.2388,3.1416
2012-11-14,142.2586,3.1406
2012-11-15,142.2479,3.1442
2012-11-16,142.366,3.1253
2012-11-19,142.6105,3.0877
2012-11-20,142.608,3.0907
2012-11-21,142.5309,3.1055
2012-11-22,142.4291,3.124
2012-11-23,142.4125,3.1291
2012-11-26,142.3758,3.1455
2012-11-27,142.3216,3.1565
2012-11-28,142.2433,3.1725
2012-11-29,142.196,3.1834
