日期,收盘价
2007-01-22,1928.55
2007-01-23,1943.99
2007-01-24,1948.84
2007-01-25,1875.6
2007-01-26,1882.32
2007-01-29,1946.95
2007-01-30,1932.74
2007-01-31,1851.68
2007-02-01,1855.67
2007-02-02,1827.52
2007-02-05,1848.98
2007-02-06,1898.35
2007-02-07,1923.17
2007-02-08,1959.37
2007-02-09,1961.38
2007-02-12,2002.88
2007-02-13,2034.55
2007-02-14,2076.66
2007-02-15,2136.75
2007-02-16,2190.37
2007-02-26,2298.36
2007-02-27,2121.94
2007-02-28,2225.54
2007-03-01,2198.21
2007-03-02,2237.64
2007-03-05,2251.26
2007-03-06,2257.43
2007-03-07,2315.14
2007-03-08,2371.55
2007-03-09,2394.32
2007-03-12,2477.9
2007-03-13,2510.77
2007-03-14,2505.1
2007-03-15,2561.72
2007-03-16,2514.68
2007-03-19,2568.15
2007-03-20,2641.37
2007-03-21,2690.71
2007-03-22,2709.25
2007-03-23,2740.88
2007-03-26,2816.99
2007-03-27,2868.77
2007-03-28,2850.26
2007-03-29,2734.82
2007-03-30,2763.44
2007-04-02,2829.53
2007-04-03,2866.45
2007-04-04,2893.0
2007-04-05,2955.17
2007-04-06,2989.11
2007-04-09,3034.51
2007-04-10,3069.11
2007-04-11,3095.77
2007-04-12,3162.38
2007-04-13,3184.34
2007-04-16,3276.72
2007-04-17,3360.38
2007-04-18,3451.14
2007-04-19,3299.43
2007-04-20,3461.24
2007-04-23,3604.99
2007-04-24,3621.88
2007-04-25,3625.9
2007-04-26,3664.23
2007-04-27,3658.22
2007-04-30,3698.52
2007-05-08,3860.28
2007-05-09,3910.17
2007-05-10,3942.75
2007-05-11,3938.37
2007-05-14,3969.97
2007-05-15,3847.16
2007-05-16,3919.99
2007-05-17,4030.45
2007-05-18,4081.4
2007-05-21,4188.93
2007-05-22,4278.92
2007-05-23,4400.83
2007-05-24,4399.63
2007-05-25,4438.41
2007-05-28,4502.95
2007-05-29,4539.07
2007-05-30,4201.9
2007-05-31,3942.44
2007-06-01,3677.45
2007-06-04,3401.14
2007-06-05,3362.59
2007-06-06,3396.14
2007-06-07,3548.79
2007-06-08,3622.66
2007-06-11,3670.62
2007-06-12,3728.47
2007-06-13,3886.0
2007-06-14,3824.2
2007-06-15,3811.05
2007-06-18,3928.34
2007-06-19,4008.75
2007-06-20,3917.19
2007-06-21,3870.33
2007-06-22,3633.67
2007-06-25,3381.56
2007-06-26,3428.02
2007-06-27,3512.7
2007-06-28,3342.89
2007-06-29,3194.19
2007-07-02,3266.72
2007-07-03,3315.25
2007-07-04,3218.47
2007-07-05,3002.15
2007-07-06,3189.46
2007-07-09,3287.64
2007-07-10,3207.22
2007-07-11,3238.47
2007-07-12,3273.0
2007-07-13,3267.01
2007-07-16,3146.28
2007-07-17,3198.17
2007-07-18,3191.81
2007-07-19,3215.47
2007-07-20,3325.76
2007-07-23,3514.39
2007-07-24,3559.97
2007-07-25,3691.23
2007-07-26,3781.51
2007-07-27,3892.0
2007-07-30,3989.66
2007-07-31,4059.13
2007-08-01,3834.83
2007-08-02,3984.88
2007-08-03,4021.95
2007-08-06,4091.23
2007-08-07,4096.22
2007-08-08,4024.27
2007-08-09,4050.69
2007-08-10,3947.77
2007-08-13,3913.12
2007-08-14,4036.16
2007-08-15,4010.26
2007-08-16,4049.24
2007-08-17,4038.42
2007-08-20,4196.13
2007-08-21,4234.24
2007-08-22,4294.96
2007-08-23,4344.61
2007-08-24,4379.12
2007-08-27,4376.23
2007-08-28,4402.55
2007-08-29,4374.97
2007-08-30,4528.52
2007-08-31,4576.0
2007-09-03,4683.66
2007-09-04,4619.83
2007-09-05,4631.68
2007-09-06,4694.82
2007-09-07,4594.1
2007-09-10,4707.83
2007-09-11,4392.98
2007-09-12,4428.89
2007-09-13,4498.86
2007-09-14,4562.99
2007-09-17,4658.11
2007-09-18,4717.8
2007-09-19,4646.52
2007-09-20,4679.89
2007-09-21,4623.5
2007-09-24,4638.85
2007-09-25,4608.79
2007-09-26,4531.34
2007-09-27,4559.15
2007-09-28,4644.1
2007-10-08,4641.19
2007-10-09,4656.53
2007-10-10,4649.81
2007-10-11,4570.96
2007-10-12,4434.18
2007-10-15,4423.54
2007-10-16,4463.28
2007-10-17,4460.29
2007-10-18,4374.69
2007-10-19,4334.92
2007-10-22,4214.89
2007-10-23,4203.65
2007-10-24,4104.47
2007-10-25,3797.55
2007-10-26,3749.51
2007-10-29,3801.34
2007-10-30,3909.8
2007-10-31,4063.7
2007-11-01,3961.13
2007-11-02,3880.76
2007-11-05,3950.98
2007-11-06,4000.07
2007-11-07,3992.37
2007-11-08,3828.9
2007-11-09,3794.38
2007-11-12,3758.85
2007-11-13,3780.49
2007-11-14,3896.23
2007-11-15,3879.64
2007-11-16,3895.69
2007-11-19,3975.38
2007-11-20,4009.8
2007-11-21,3976.68
2007-11-22,3782.19
2007-11-23,3854.0
2007-11-26,3830.46
2007-11-27,3772.99
2007-11-28,3763.3
2007-11-29,3852.48
2007-11-30,3783.72
2007-12-03,3817.57
2007-12-04,3843.26
2007-12-05,3904.28
2007-12-06,3948.18
2007-12-07,4013.9
2007-12-10,4113.86
2007-12-11,4167.54
2007-12-12,4210.24
2007-12-13,4091.86
2007-12-14,4159.07
2007-12-17,4189.44
2007-12-18,4150.1
2007-12-19,4223.35
2007-12-20,4267.17
2007-12-21,4339.0
2007-12-24,4402.77
2007-12-25,4447.78
2007-12-26,4533.32
2007-12-27,4560.37
2007-12-28,4553.88
2008-01-02,4699.17
2008-01-03,4804.83
2008-01-04,4842.32
2008-01-07,4932.62
2008-01-08,4802.86
2008-01-09,4950.0
2008-01-10,4960.45
2008-01-11,4932.97
2008-01-14,5012.91
2008-01-15,5067.19
2008-01-16,5024.08
2008-01-17,4914.74
2008-01-18,4952.48
2008-01-21,4743.88
2008-01-22,4350.45
2008-01-23,4531.29
2008-01-24,4667.92
2008-01-25,4675.02
2008-01-28,4340.35
2008-01-29,4419.66
2008-01-30,4448.5
2008-01-31,4271.83
2008-02-01,4081.56
2008-02-04,4405.01
2008-02-05,4425.3
2008-02-13,4430.22
2008-02-14,4515.0
2008-02-15,4497.2
2008-02-18,4616.61
2008-02-19,4702.31
2008-02-20,4682.67
2008-02-21,4745.2
2008-02-22,4653.73
2008-02-25,4502.54
2008-02-26,4506.0
2008-02-27,4616.47
2008-02-28,4633.39
2008-02-29,4709.06
2008-03-03,4879.54
2008-03-04,4889.58
2008-03-05,4942.96
2008-03-06,4948.67
2008-03-07,4870.62
2008-03-10,4735.94
2008-03-11,4825.12
2008-03-12,4719.19
2008-03-13,4526.17
2008-03-14,4495.16
2008-03-17,4152.05
2008-03-18,3865.53
2008-03-19,4053.76
2008-03-20,4209.89
2008-03-21,4253.92
2008-03-24,4185.72
2008-03-25,4249.93
2008-03-26,4236.83
2008-03-27,4003.11
2008-03-28,4114.67
2008-03-31,3913.56
2008-04-01,3587.29
2008-04-02,3364.41
2008-04-03,3439.24
2008-04-07,3644.82
2008-04-08,3723.56
2008-04-09,3513.88
2008-04-10,3615.9
2008-04-11,3668.0
2008-04-14,3445.31
2008-04-15,3551.65
2008-04-16,3470.24
2008-04-17,3335.67
2008-04-18,3159.16
2008-04-21,3144.32
2008-04-22,3096.2
2008-04-23,3226.38
2008-04-24,3496.31
2008-04-25,3505.63
2008-04-28,3494.45
2008-04-29,3520.5
2008-04-30,3633.79
2008-05-05,3745.59
2008-05-06,3750.46
2008-05-07,3602.85
2008-05-08,3721.01
2008-05-09,3726.05
2008-05-12,3802.25
2008-05-13,3829.77
2008-05-14,3910.13
2008-05-15,3885.07
2008-05-16,3842.2
2008-05-19,3859.38
2008-05-20,3643.35
2008-05-21,3742.76
2008-05-22,3724.0
2008-05-23,3654.1
2008-05-26,3532.54
2008-05-27,3536.1
2008-05-28,3619.03
2008-05-29,3550.68
2008-05-30,3556.39
2008-06-02,3603.59
2008-06-03,3587.2
2008-06-04,3522.04
2008-06-05,3482.84
2008-06-06,3468.8
2008-06-10,3170.33
2008-06-11,3098.15
2008-06-12,3067.84
2008-06-13,2922.18
2008-06-16,2852.17
2008-06-17,2678.82
2008-06-18,2817.59
2008-06-19,2597.79
2008-06-20,2637.62
2008-06-23,2584.64
2008-06-24,2653.63
2008-06-25,2794.39
2008-06-26,2827.96
2008-06-27,2627.59
2008-06-30,2616.73
2008-07-01,2562.67
2008-07-02,2609.71
2008-07-03,2725.63
2008-07-04,2723.89
2008-07-07,2872.89
2008-07-08,2929.58
2008-07-09,3010.38
2008-07-10,2946.55
2008-07-11,2933.67
2008-07-14,3001.43
2008-07-15,2935.32
2008-07-16,2791.44
2008-07-17,2751.62
2008-07-18,2833.79
2008-07-21,2956.66
2008-07-22,2974.52
2008-07-23,2958.11
2008-07-24,3034.87
2008-07-25,3015.4
2008-07-28,3066.13
2008-07-29,3003.78
2008-07-30,2987.84
2008-07-31,2875.95
2008-08-01,2918.64
2008-08-04,2845.0
2008-08-05,2752.72
2008-08-06,2745.25
2008-08-07,2757.51
2008-08-08,2552.13
2008-08-11,2329.69
2008-08-12,2284.66
2008-08-13,2279.96
2008-08-14,2297.4
2008-08-15,2290.77
2008-08-18,2110.28
2008-08-19,2151.29
2008-08-20,2333.8
2008-08-21,2250.13
2008-08-22,2204.08
2008-08-25,2203.31
2008-08-26,2072.45
2008-08-27,2074.9
2008-08-28,2074.98
2008-08-29,2137.44
2008-09-01,2076.72
2008-09-02,2095.04
2008-09-03,2087.94
2008-09-04,2097.86
2008-09-05,1981.87
2008-09-08,1875.07
2008-09-09,1892.09
2008-09-10,1912.22
2008-09-11,1865.78
2008-09-12,1864.27
2008-09-16,1822.28
2008-09-17,1790.64
2008-09-18,1736.39
2008-09-19,1905.83
2008-09-22,1992.72
2008-09-23,1859.62
2008-09-24,1905.48
2008-09-25,1949.82
2008-09-26,1946.11
2008-10-06,1882.92
2008-10-07,1877.69
2008-10-08,1834.78
2008-10-09,1807.71
2008-10-10,1671.62
2008-10-13,1712.16
2008-10-14,1654.16
2008-10-15,1639.99
2008-10-16,1547.16
2008-10-17,1571.16
2008-10-20,1630.09
2008-10-21,1635.88
2008-10-22,1604.58
2008-10-23,1621.56
2008-10-24,1598.66
2008-10-27,1474.71
2008-10-28,1513.08
2008-10-29,1447.45
2008-10-30,1458.43
2008-10-31,1427.84
2008-11-03,1409.18
2008-11-04,1394.95
2008-11-05,1444.78
2008-11-06,1426.87
2008-11-07,1454.25
2008-11-10,1564.4
2008-11-11,1556.34
2008-11-12,1603.73
2008-11-13,1676.92
2008-11-14,1763.51
2008-11-17,1855.36
2008-11-18,1720.62
2008-11-19,1837.04
2008-11-20,1839.14
2008-11-21,1821.46
2008-11-24,1752.43
2008-11-25,1740.01
2008-11-26,1742.95
2008-11-27,1764.61
2008-11-28,1745.2
2008-12-01,1828.67
2008-12-02,1869.29
2008-12-03,1941.43
2008-12-04,1941.48
2008-12-05,2001.97
2008-12-08,2084.99
2008-12-09,2031.21
2008-12-10,2101.94
2008-12-11,2043.53
2008-12-12,1944.92
2008-12-15,1985.6
2008-12-16,2013.47
2008-12-17,2045.7
2008-12-18,2080.21
2008-12-19,2097.4
2008-12-22,2106.41
2008-12-23,1967.65
2008-12-24,1924.07
2008-12-25,1926.81
2008-12-26,1906.05
2008-12-29,1901.6
2008-12-30,1893.92
2008-12-31,1858.26
2009-01-05,1948.87
2009-01-06,2012.59
2009-01-07,2025.09
2009-01-08,1981.24
2009-01-09,2039.2
2009-01-12,2063.0
2009-01-13,1999.55
2009-01-14,2085.36
2009-01-15,2111.03
2009-01-16,2121.34
2009-01-19,2116.84
2009-01-20,2143.03
2009-01-21,2139.46
2009-01-22,2172.23
2009-01-23,2154.15
2009-02-02,2226.57
2009-02-03,2288.19
2009-02-04,2331.5
2009-02-05,2304.28
2009-02-06,2403.21
2009-02-09,2478.23
2009-02-10,2546.24
2009-02-11,2548.95
2009-02-12,2595.56
2009-02-13,2679.96
2009-02-16,2734.81
2009-02-17,2630.22
2009-02-18,2537.83
2009-02-19,2599.03
2009-02-20,2683.15
2009-02-23,2773.36
2009-02-24,2661.32
2009-02-25,2689.9
2009-02-26,2498.83
2009-02-27,2336.52
2009-03-02,2410.56
2009-03-03,2438.44
2009-03-04,2579.52
2009-03-05,2603.2
2009-03-06,2586.53
2009-03-09,2465.73
2009-03-10,2525.07
2009-03-11,2519.15
2009-03-12,2529.87
2009-03-13,2506.94
2009-03-16,2541.43
2009-03-17,2633.96
2009-03-18,2663.77
2009-03-19,2727.56
2009-03-20,2712.5
2009-03-23,2763.83
2009-03-24,2784.88
2009-03-25,2721.59
2009-03-26,2788.66
2009-03-27,2815.01
2009-03-30,2827.21
2009-03-31,2856.46
2009-04-01,2898.77
2009-04-02,2904.15
2009-04-03,2891.24
2009-04-07,2937.45
2009-04-08,2841.76
2009-04-09,2903.97
2009-04-10,2990.54
2009-04-13,3024.98
2009-04-14,3076.22
2009-04-15,3117.82
2009-04-16,3136.48
2009-04-17,3088.76
2009-04-20,3169.99
2009-04-21,3165.08
2009-04-22,3004.61
2009-04-23,3025.53
2009-04-24,3001.26
2009-04-27,2881.38
2009-04-28,2914.21
2009-04-29,2978.47
2009-04-30,3017.39
2009-05-04,3116.85
2009-05-05,3165.12
2009-05-06,3224.25
2009-05-07,3203.37
2009-05-08,3209.62
2009-05-11,3080.3
2009-05-12,3157.02
2009-05-13,3186.25
2009-05-14,3210.23
2009-05-15,3232.96
2009-05-18,3263.76
2009-05-19,3294.72
2009-05-20,3278.6
2009-05-21,3220.7
2009-05-22,3214.86
2009-05-25,3215.99
2009-05-26,3230.85
2009-05-27,3231.49
2009-06-01,3278.62
2009-06-02,3295.56
2009-06-03,3320.32
2009-06-04,3309.92
2009-06-05,3297.07
2009-06-08,3297.98
2009-06-09,3319.98
2009-06-10,3357.06
2009-06-11,3336.53
2009-06-12,3271.52
2009-06-15,3313.11
2009-06-16,3304.51
2009-06-17,3348.97
2009-06-18,3366.94
2009-06-19,3375.5
2009-06-22,3352.8
2009-06-23,3351.44
2009-06-24,3390.11
2009-06-25,3396.38
2009-06-26,3413.31
2009-06-29,3422.04
2009-06-30,3391.89
2009-07-01,3414.51
2009-07-02,3447.77
2009-07-03,3482.35
2009-07-06,3475.64
2009-07-07,3491.95
2009-07-08,3538.79
2009-07-09,3612.81
2009-07-10,3628.17
2009-07-13,3659.8
2009-07-14,3721.63
2009-07-15,3758.55
2009-07-16,3746.0
2009-07-17,3767.47
2009-07-20,3833.7
2009-07-21,3734.81
2009-07-22,3790.04
2009-07-23,3837.11
2009-07-24,3806.57
2009-07-27,3882.2
2009-07-28,3933.02
2009-07-29,3680.81
2009-07-30,3724.13
2009-07-31,3836.61
2009-08-03,3905.23
2009-08-04,3943.5
2009-08-05,3968.86
2009-08-06,3916.01
2009-08-07,3807.47
2009-08-10,3840.3
2009-08-11,3866.65
2009-08-12,3673.59
2009-08-13,3679.65
2009-08-14,3493.64
2009-08-17,3252.75
2009-08-18,3308.59
2009-08-19,3139.78
2009-08-20,3262.57
2009-08-21,3369.63
2009-08-24,3454.39
2009-08-25,3414.28
2009-08-26,3521.65
2009-08-27,3561.58
2009-08-28,3457.52
2009-08-31,3218.22
2009-09-01,3193.04
2009-09-02,3205.84
2009-09-03,3351.24
2009-09-04,3413.58
2009-09-07,3464.26
2009-09-08,3515.61
2009-09-09,3526.95
2009-09-10,3489.23
2009-09-11,3552.93
2009-09-14,3642.23
2009-09-15,3682.6
2009-09-16,3709.99
2009-09-17,3805.99
2009-09-18,3690.15
2009-09-21,3740.63
2009-09-22,3651.77
2009-09-23,3543.2
2009-09-24,3512.96
2009-09-25,3475.39
2009-09-28,3366.19
2009-09-29,3276.53
2009-09-30,3307.08
2009-10-09,3478.73
2009-10-12,3499.25
2009-10-13,3562.93
2009-10-14,3605.19
2009-10-15,3621.67
2009-10-16,3640.95
2009-10-19,3725.56
2009-10-20,3780.62
2009-10-21,3750.65
2009-10-22,3771.06
2009-10-23,3817.13
2009-10-26,3827.02
2009-10-27,3721.83
2009-10-28,3759.98
2009-10-29,3687.91
2009-10-30,3730.08
2009-11-02,3850.34
2009-11-03,3937.42
2009-11-04,3979.46
2009-11-05,4020.07
2009-11-06,4039.03
2009-11-09,4076.87
2009-11-10,4088.21
2009-11-11,4116.84
2009-11-12,4127.56
2009-11-13,4176.75
2009-11-16,4270.91
2009-11-17,4300.38
2009-11-18,4327.72
2009-11-19,4406.72
2009-11-20,4434.94
2009-11-23,4523.44
